genf2w  # Results of search with w=4 r=3 test=0 testype=1 gentype=1   Test done: DELTA( 32 , 24 , 16 , 8 , 8 )
1
0
369 # number of generators defined
    4    3   12  383    3   13    2    0    1   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  436    3    9    2    8    0    5    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  764    3   13    1    9    0    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  709    3    2    2    2    0    7    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  709    3   15    2    6    0   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  656    3    4    2    2    0    9    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  436    3    7    2    5    0   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  491    3    0    2    2    1    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  764    3    0    2    5    1    5    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  436    3   13    2    1    0   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  236    3    9    2    7    1   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  709    3    5    2    7    0   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  491    3    2    1   10    0   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  709    3    3    2    2    0    6    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  656    3   12    2    9    0    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  383    3    9    2    5    0   15    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  709    3    5    2    2    0   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  172    3    2    2    4    1    6    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  491    3    6    1    2    0    7    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  874    3    9    1   10    0   15    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  509    3    4    2    3    1   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  692    3    7    2    7    1    7    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  236    3   11    2    9    1    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  491    3   10    1   13    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  874    3    7    1    1    0    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  491    3    6    1   11    0    8    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  491    3   10    1    4    0    8    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  383    3    9    2   10    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  491    3   14    1    1    0   12    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  491    3   14    1   11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  601    3    1    1    3    0   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  491    3    6    1    6    0    5    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  436    3   13    2   12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  656    3    7    2    0    0    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  328    3    3    1    0    0    9    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  764    3    4    1    6    0    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  874    3    9    1   11    0   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  163    3    6    2    9    0    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  163    3    5    2    7    0    5    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  601    3    3    1   14    0   10    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  163    3    5    2    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  218    3    1    1   14    0    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  709    3   10    2   15    0   12    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  874    3    7    1    6    0    5    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  419    3    8    2   10    1    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  601    3    3    1   15    0   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  218    3   10    1   13    0   10    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  218    3   10    1    1    0    6    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  764    3    0    2   11    1   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  383    3   11    2   11    0    6    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  874    3    0    2   10    1   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  874    3    9    1   13    0    8    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  436    3    9    2    4    0    9    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  764    3    3    1    9    0   10    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  874    3    2    1    7    0   12    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  491    3    2    1    5    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  172    3    9    2    7    1   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  328    3    3    1    2    0   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  218    3   10    1    0    0    7    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  419    3    8    2   14    1    5    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  328    3    3    1    6    0   12    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  257    3   15    2   10    1    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  874    3   11    1    2    0   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  601    3    2    1    5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  101    3    5    2    8    1    9    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  709    3   10    2   14    0   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  601    3   10    1    2    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  163    3    3    2    2    0   11    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  328    3    5    1    4    0    6    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  601    3   10    1    0    0    3    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  491    3    2    1   11    0   15    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3    9  764    3    3    1    4    0    7    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  709    3    5    2    1    0   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   15  383    3   10    2    4    0   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    4    3   12  218    3    3    1   14    0    3    0    0    0    0    0    0    0    0    0    0    0    0    0
